sample_id,partition,image_path,image_sha256,phash,dhash,scene_group_id,scene_group_source
d_r_594_,train_val,data/suim_processed/images/train_val/d_r_594_.jpg,2402afadf459e74024d53594a45b1723f4bd38d16602ee7a6bf2d7162a826f95,12771582008765362331,11247907315788585208,scene:d_r_594_,exact_sha
d_r_597_,train_val,data/suim_processed/images/train_val/d_r_597_.jpg,e9851d5e6ee5640ade8a831c1daa64421995380cc7f57e328bb733fae6a184b5,10569331247945364936,16780619597733492169,scene:d_r_597_,exact_sha
d_r_59_,train_val,data/suim_processed/images/train_val/d_r_59_.jpg,44ecf8e71be713e4dab1106c151b8a5d733b3427111321f31c8f3cf0c22c97cc,10220413366572184207,17072245622692961275,scene:d_r_59_,exact_sha
d_r_5_,train_val,data/suim_processed/images/train_val/d_r_5_.jpg,5fd8f1b160f9e586dbeee52b00d9f6678c7a4f50b73a52139780fb09b7fcaca8,13961220688862526307,13889322118442709120,scene:d_r_5_,exact_sha
d_r_600_,train_val,data/suim_processed/images/train_val/d_r_600_.jpg,88ae005f3e54c53b074cc7a5916a511092e4e32c811c87f009104bbfed6c1c00,9443453357030871606,15263531273261992172,scene:d_r_600_,exact_sha
d_r_604_,train_val,data/suim_processed/images/train_val/d_r_604_.jpg,722f7f1001b2fb5164e134a0ceed7636e21f84f83810200043d5d97c662d75d0,10204477884962998250,17939793290260160744,scene:d_r_604_,exact_sha
d_r_605_,train_val,data/suim_processed/images/train_val/d_r_605_.jpg,3c7f60b66afa162dc6fe45e809fe2189bbae2ecb7468655a47bd860002f7b8fd,11462953202848043243,17075672829082237809,scene:d_r_605_,exact_sha
d_r_606_,train_val,data/suim_processed/images/train_val/d_r_606_.jpg,38655133d6f89fac194a86ac4ae4ec5a56371ce9e43a5c7e556447abfb977e2c,11372574349420722956,16203969225146676981,scene:d_r_606_,exact_sha
d_r_607_,train_val,data/suim_processed/images/train_val/d_r_607_.jpg,fb1b6eb215b2dd9b9ec34e7dcd0e0f50617c1cd69bf502da33edb1df24ac86b3,14831190456014862528,5825424143522616051,scene:d_r_607_,exact_sha
d_r_615_,train_val,data/suim_processed/images/train_val/d_r_615_.jpg,0d3390a0dbbae7cb61554fad8e440249985c37c6e4cd09a05e0905607b238047,14113125186712004954,9856622343836020239,scene:d_r_615_,exact_sha
d_r_617_,train_val,data/suim_processed/images/train_val/d_r_617_.jpg,9b5eb4484e7d2c8412808dda06421cfa76c8e991c8ec22017e3216e927cef50e,9573969331354656548,18065737898137986341,scene:d_r_617_,exact_sha
d_r_618_,train_val,data/suim_processed/images/train_val/d_r_618_.jpg,1652f5ce2e03abd8758ca0448c29a0d567a88e46891d6b7227692d9112aae536,14044138461578751378,16195085602260181728,scene:d_r_618_,exact_sha
d_r_61_,train_val,data/suim_processed/images/train_val/d_r_61_.jpg,b5c227dd8f350ea4d9cb8f5dedcb720193f939b1aa5e239bf951733f40a7ccce,13578571948914368562,3213352656272847714,scene:d_r_61_,exact_sha
d_r_622_,train_val,data/suim_processed/images/train_val/d_r_622_.jpg,9c7808755b1bc8c281fcb2653066e6c4d986c49407031862b0a2e38198825294,14665347901663124535,16196037622473573649,scene:d_r_622_,exact_sha
d_r_624_,train_val,data/suim_processed/images/train_val/d_r_624_.jpg,c4c79990c7169907951524a06bb45d7e11747790293d7d43f3432f2addf74978,9259002575576659315,14468039120281597648,scene:d_r_624_,exact_sha
d_r_629_,train_val,data/suim_processed/images/train_val/d_r_629_.jpg,460252bcf0a3540321ddcb43b080e5811273a52560bb98e28a546c57b331f877,14543827853054794937,14477015386405718835,scene:d_r_629_,exact_sha
d_r_632_,train_val,data/suim_processed/images/train_val/d_r_632_.jpg,4a788a70d1804b6b8f872b418c896038639835e6f8bb1c8ef9992f7340a03e7d,11249130889408306778,13563769452384809200,scene:d_r_632_,exact_sha
d_r_633_,train_val,data/suim_processed/images/train_val/d_r_633_.jpg,4019cd50baac2430e2e9a909cb186538aea4d60ad1347d7fab3a38e07355237b,17777466445347777612,5200721459225329792,scene:d_r_633_,exact_sha
d_r_638_,train_val,data/suim_processed/images/train_val/d_r_638_.jpg,0087bfa9d815f49c65df9e2c2f20a47d963678482a8ae4b1162878b400116f5a,14236111300427444743,14470317281215169036,scene:d_r_638_,exact_sha
d_r_63_,train_val,data/suim_processed/images/train_val/d_r_63_.jpg,2ab113843788f66926ce36f57bbfc08bc8311f09335aa7451c85d5441c871bea,11004995980773465486,18086173524585150712,scene:d_r_63_,exact_sha
d_r_649_,train_val,data/suim_processed/images/train_val/d_r_649_.jpg,f0321a2978289455b2b511248e72a1506c52fb69ca4314aec34f4691ca2202a6,9628025931978840452,17939779963528340548,scene:d_r_649_,exact_sha
d_r_651_,train_val,data/suim_processed/images/train_val/d_r_651_.jpg,ca6e761732e0038342bee81a5b018e8a67fc357fe190fecadb7f94fd99a68df0,15114587171279716998,13875801867534536864,scene:d_r_651_,exact_sha
d_r_654_,train_val,data/suim_processed/images/train_val/d_r_654_.jpg,ead43a56a5be771a3f9dd1602f93580478a9da65b62e0270fada6746a8d7885f,13915247402956724402,15192001444989618890,scene:d_r_654_,exact_sha
d_r_656_,train_val,data/suim_processed/images/train_val/d_r_656_.jpg,6927bb82ce983243849685da391cb6343df721d8284cc84a70d931188f746a12,13879847624019763230,17939234204915733154,scene:d_r_656_,exact_sha
d_r_657_,train_val,data/suim_processed/images/train_val/d_r_657_.jpg,7086be83f43f1d70d160157d96fa638c194964f6193656616a5da2dacdddd460,14863348993322026059,6265460798079312172,scene:d_r_657_,exact_sha
d_r_65_,train_val,data/suim_processed/images/train_val/d_r_65_.jpg,900ba6eebb985788e56384a9775f7c877cb58ff033bb86bc069c6f4685447b0f,12868456000449864779,16491227654414264717,scene:d_r_65_,exact_sha
d_r_661_,train_val,data/suim_processed/images/train_val/d_r_661_.jpg,7326416c1cbcd42389373e9eaf9e3868b1b8f8a157763a2e19af7044d4e5e49f,9885514324896868092,16190996950739510137,scene:d_r_661_,exact_sha
d_r_662_,train_val,data/suim_processed/images/train_val/d_r_662_.jpg,1584a927aae43f0c3a7f3412190de107bdb5b4dbc51c931914388299b4cce083,16461387978332785483,16628634698350257911,scene:d_r_662_,exact_sha
d_r_664_,train_val,data/suim_processed/images/train_val/d_r_664_.jpg,1d867e8091f86ac20f30f170ef06bc2c5fdaf519fe2ceea75361d5f4a9cba8fa,12095021962501998647,940193985977542246,scene:d_r_664_,exact_sha
d_r_668_,train_val,data/suim_processed/images/train_val/d_r_668_.jpg,dc85fe303ad04f5204e483a6e59f9b1d839eb68478f03a6def67ba7c9a4a36f3,14299971778533307032,4955170452164633782,scene:d_r_668_,exact_sha
d_r_674_,train_val,data/suim_processed/images/train_val/d_r_674_.jpg,19699147251cfbc8830a5539cdd1c005e0bf4cbf8f1255e4971d6b796de00262,13838993047230787345,17361632529685512586,scene:d_r_674_,exact_sha
d_r_675_,train_val,data/suim_processed/images/train_val/d_r_675_.jpg,431531836aa030c19b769d5d33737ab514f2dab8f8445a94145bb79d257b3060,13879847624038899743,17939234738029167154,scene:d_r_675_,exact_sha
d_r_67_,train_val,data/suim_processed/images/train_val/d_r_67_.jpg,f804b5df49df1c73cbcbdf55e9aad2d2a8dab665b6ed2a1fc0617ef9227f0115,9695845131800482757,18013546043947261562,scene:d_r_67_,exact_sha
d_r_682_,train_val,data/suim_processed/images/train_val/d_r_682_.jpg,0f16c8f324e71c23f68e0f50dd420bacf04f087c711e48bc9d2ae48a1e6b3117,14166578574293522483,17361641446134171328,scene:d_r_682_,exact_sha
d_r_689_,train_val,data/suim_processed/images/train_val/d_r_689_.jpg,2165dcc1b2bf7461948783a31ff0ca02de06290fd832645bb676dc3db235ad88,9502226419595774328,17317854928077773979,scene:d_r_689_,exact_sha
d_r_690_,train_val,data/suim_processed/images/train_val/d_r_690_.jpg,6a30f60026710a257796ff6e853e7f092f1847f3a05cbfc60ee12b9469c4039b,9548845596652042872,18229705893470481026,scene:d_r_690_,exact_sha
d_r_692_,train_val,data/suim_processed/images/train_val/d_r_692_.jpg,fbd8bc74e5d46d642580d1401e68daf2fa558c9924cee6f0ca8cfa74ead4b614,14288183897359995780,17362175686946909260,scene:d_r_692_,exact_sha
d_r_695_,train_val,data/suim_processed/images/train_val/d_r_695_.jpg,ba13c70802f530751191f18ecc34a2219b5f0ffcd0020943736e4f6664ab9a67,16846739784882997470,13872092919271067142,scene:d_r_695_,exact_sha
d_r_700_,train_val,data/suim_processed/images/train_val/d_r_700_.jpg,c4c308e96eeb0ea46de9624419bfa3e1d798dc0a15331d7a18f7a442244c88c0,13315111959156830451,17993173750420036620,scene:d_r_700_,exact_sha
d_r_702_,train_val,data/suim_processed/images/train_val/d_r_702_.jpg,41d842522b1b0bc27cf8fce4d7c507b66fc0ddfcfb33657bf68dfaf97a425c6d,13870951567350741651,17636828080957747443,scene:d_r_702_,exact_sha
d_r_706_,train_val,data/suim_processed/images/train_val/d_r_706_.jpg,3ccb0ae40b993760e74169f78fce099d7b32019329526014b02470a02a764928,13227002254991650275,18406052520189484238,scene:d_r_706_,exact_sha
d_r_709_,train_val,data/suim_processed/images/train_val/d_r_709_.jpg,aec7c6a99aa7ce91a10e90b1d3cd1f7740fe3ea5406dd56835501dd7f03fe429,13939381040462420838,14469156103768296690,scene:d_r_709_,exact_sha
d_r_710_,train_val,data/suim_processed/images/train_val/d_r_710_.jpg,fd247dafb71a37f5ca98ca6f3703ba3407774f8633023bae39aa0d4b88ddbefe,12010227542189524686,16620507311601650924,scene:d_r_710_,exact_sha
d_r_712_,train_val,data/suim_processed/images/train_val/d_r_712_.jpg,842852fd451e40dc371255518bc703b2fa7f44819bf526a30117b3a90cf17b3f,13284712427367089715,2305887222651244303,scene:d_r_712_,exact_sha
d_r_714_,train_val,data/suim_processed/images/train_val/d_r_714_.jpg,e77e152f9c9e228f49cf17ad9ab0b06696d66dcfb3fbcdc7b5c10edf8105bee0,16185332962569756104,17940166659298593991,scene:d_r_714_,exact_sha
d_r_715_,train_val,data/suim_processed/images/train_val/d_r_715_.jpg,264ed8374b864ff8474e5009020a0fcce0f1b3a568f6b88d0d64fe02198ff5bb,11029477423933771702,17922144919013812688,scene:d_r_715_,exact_sha
d_r_716_,train_val,data/suim_processed/images/train_val/d_r_716_.jpg,4d10d33502e733f822af4ce4ae9a956580ffbf7efd4692ff83b8f5f71082eea9,10728067079323151036,14163883733236284908,scene:d_r_716_,exact_sha
d_r_722_,train_val,data/suim_processed/images/train_val/d_r_722_.jpg,398edf1ad6e41c2699dc0c9d49e41733d76fade6480ae93ed4275876e5d7a49b,17542302130394877212,868078279663831116,scene:d_r_722_,exact_sha
d_r_723_,train_val,data/suim_processed/images/train_val/d_r_723_.jpg,ecfae961e4000ec0b70cd28bc70c8c008f3a031b58089a15d573bd775751f086,12996201546470515742,17433963538250899126,scene:d_r_723_,exact_sha
d_r_730_,train_val,data/suim_processed/images/train_val/d_r_730_.jpg,fe98137610c8135055d1961dc96241bd6c64ac8e3b865fae1f6871bbba6f0edc,11626510100787385518,17931805986805698391,scene:d_r_730_,exact_sha
d_r_732_,train_val,data/suim_processed/images/train_val/d_r_732_.jpg,25965dc4c64b40bf6c6fce24ad3b601e57304b0cbfa8bbb77597a6394c589c61,15471674279263837080,17063590180289048800,scene:d_r_732_,exact_sha
d_r_733_,train_val,data/suim_processed/images/train_val/d_r_733_.jpg,de75f54b6395375a6947987efc1d1ce604677c9df0fed2fecc95177cc8952c2e,17620556905562384338,15192520267379152992,scene:d_r_733_,exact_sha
d_r_738_,train_val,data/suim_processed/images/train_val/d_r_738_.jpg,a92eb28c74500ae602b98c49d052d0533f822593a7561138598c52ebebef0968,16034663791853146566,17356917122220439584,scene:d_r_738_,exact_sha
d_r_739_,train_val,data/suim_processed/images/train_val/d_r_739_.jpg,631960f1feda6766b1e28a246d14f21ae92e8a40484061bdf34940809bd8dcd6,15729769225059485013,16280900976194369565,scene:d_r_739_,exact_sha
d_r_740_,train_val,data/suim_processed/images/train_val/d_r_740_.jpg,5c9d384f14ff67164d1323d01774e43fe136d2268e330ae01b31b3a51ee37d0d,9421128445287142570,14757579316444053968,scene:d_r_740_,exact_sha
d_r_741_,train_val,data/suim_processed/images/train_val/d_r_741_.jpg,8c6285168d58f0386aa90a04ac914425af1e52fa06ca8590bbe04d2f649c4228,15489182918824742051,14178682707254764363,scene:d_r_741_,exact_sha
d_r_742_,train_val,data/suim_processed/images/train_val/d_r_742_.jpg,bf3cfb6c52500750de092a85364764f9a5f6c469992162b6f37764c60dc7fc67,11285004078781064555,17649840812185667720,scene:d_r_742_,exact_sha
d_r_745_,train_val,data/suim_processed/images/train_val/d_r_745_.jpg,481c43ac547b67b279a0d4820c2cf7baaf5295b97f015d7be073f7e778ea9dd9,10792480445256273109,17360510769085864156,scene:d_r_745_,exact_sha
d_r_746_,train_val,data/suim_processed/images/train_val/d_r_746_.jpg,08683681b8ddf3c3d31413514266ef08a05ddb5df040c897d5d0d4c07674953e,16831242717256132489,17074961497631400899,scene:d_r_746_,exact_sha
d_r_749_,train_val,data/suim_processed/images/train_val/d_r_749_.jpg,5c33ffe20794737707f857feb45ec8622b5cd0916c55ce476982345c53c3724c,12741122929555922998,8077378384268306795,scene:d_r_749_,exact_sha
d_r_759_,train_val,data/suim_processed/images/train_val/d_r_759_.jpg,a05f214e46035c29d8e5616b7cacf94a4eac4de2cbabce37528f4f2b7e29239b,14160473089628183355,17613807545507438835,scene:d_r_759_,exact_sha
d_r_765_,train_val,data/suim_processed/images/train_val/d_r_765_.jpg,e6d586cc1e64846ca62f0ce06459879ea5132efc3c001d57c2b9e3f9a5857eab,10434057152582551155,6637078459059875100,scene:d_r_765_,exact_sha
d_r_768_,train_val,data/suim_processed/images/train_val/d_r_768_.jpg,dd1563180856f4d1fb22c6cb129197f3fac968b5c58fce7de20a284d801f1683,17426622194476357740,16196101616929808275,scene:d_r_768_,exact_sha
d_r_771_,train_val,data/suim_processed/images/train_val/d_r_771_.jpg,ed028997cb8db5b4f239df72edd7db7e6c3114854d181839845643cac39c4bc2,11214174989296548083,10416852709598648512,scene:d_r_771_,exact_sha
d_r_776_,train_val,data/suim_processed/images/train_val/d_r_776_.jpg,ab590f283fb8e1efa8551a4e28759f082ed387ef31913f1af08e3e9015c08774,16805065024913204322,7663480681765483379,scene:d_r_776_,exact_sha
d_r_77_,train_val,data/suim_processed/images/train_val/d_r_77_.jpg,4f18834c3082a309d493b8bc60a5d8f65bdeeb6e484aa8711a184c0a3aefb55e,14495340949654640308,17578665298186249185,scene:d_r_77_,exact_sha
d_r_783_,train_val,data/suim_processed/images/train_val/d_r_783_.jpg,27ffbbb11aac3a2e474a1ea6c88f28584a3b4729e45b6028e2935e5a06b5566f,14900213810147936337,15908582372382764301,scene:d_r_783_,exact_sha
d_r_788_,train_val,data/suim_processed/images/train_val/d_r_788_.jpg,62a23ebd8a49aa7e86879c92f18cc83fed7ed74f75a1389b761d534a26b1856e,14464878273073485016,17920511639537435097,scene:d_r_788_,exact_sha
d_r_789_,train_val,data/suim_processed/images/train_val/d_r_789_.jpg,65af1508450d226abad91e7bf5f84868e76307282165ca3d26dae478733ecb74,9906954691131852341,16181454022148020941,scene:d_r_789_,exact_sha
d_r_78_,train_val,data/suim_processed/images/train_val/d_r_78_.jpg,5ec5e16f3c7a6742f1ed147bd55d57adeb1fd66d39c36dd792634c99a3449ea1,14880093257430091961,11250805386630488420,scene:d_r_78_,exact_sha
d_r_795_,train_val,data/suim_processed/images/train_val/d_r_795_.jpg,d6a1e2859135610cc272fd39e9d1fd11cdcf8f6428eb8635468781ed31e3cea0,14417933520539157740,13889242850895590323,scene:d_r_795_,exact_sha
d_r_797_,train_val,data/suim_processed/images/train_val/d_r_797_.jpg,91ffabd0e8ce57f0b151151e55d1c11fbdf2e2a9902edec2223aed63f0c3c4ed,12878573943275708703,11321802344710941901,scene:d_r_797_,exact_sha
d_r_798_,train_val,data/suim_processed/images/train_val/d_r_798_.jpg,22d2d5876196b177a1d72b0a46c08636901af4ccb2a3167c96df4dd62c68782d,17755110687837285671,14469155916657106588,scene:d_r_798_,exact_sha
d_r_800_,train_val,data/suim_processed/images/train_val/d_r_800_.jpg,2e4a6063e6c012d6e38e3487c8997977d401261d5876855f8f559c72061721cd,14656285595599884065,16201923872788433352,scene:d_r_800_,exact_sha
d_r_80_,train_val,data/suim_processed/images/train_val/d_r_80_.jpg,37dde5273ece796f82f6a01b3ad135b246c5835bf16977e25bed3e4eb5552d8d,10774248516046939637,12709271296066203872,scene:d_r_80_,exact_sha
d_r_87_,train_val,data/suim_processed/images/train_val/d_r_87_.jpg,ed249dc1204f5c908bb3492901e8b939e8c4e0f543a328f50a40a2318ac174d0,13314773381433255602,15625350948668840221,scene:d_r_87_,exact_sha
f_r_1000_,train_val,data/suim_processed/images/train_val/f_r_1000_.jpg,9e296c8dab90fc80fda07d1fb1050dc7bbfe936fb8970505a6d8c3ae716cdbff,12784770024585285139,12696786547112466585,scene:f_r_1000_,exact_sha
f_r_1006_,train_val,data/suim_processed/images/train_val/f_r_1006_.jpg,98dcfe945619ac031b78775bdbf2ee08e5ad026941d116dea5acefc44c9b194b,14486231948197567785,8350715465484371008,scene:f_r_1006_,exact_sha
f_r_1007_,train_val,data/suim_processed/images/train_val/f_r_1007_.jpg,97df955775eb3be63a7993583eaa7c4d5b62b6f6b50397c10935abb9142de5c7,15866957325475711325,16151175073517088848,scene:f_r_1007_,exact_sha
f_r_100_,train_val,data/suim_processed/images/train_val/f_r_100_.jpg,ed70740b49f806ca09f0d84228a8ba839d726cd80cf952efca55499704bc385e,15919138234948154936,2829987564579246140,scene:f_r_100_,exact_sha
f_r_1011_,train_val,data/suim_processed/images/train_val/f_r_1011_.jpg,375848599cf165fb66840cb148829cfd8f896c8210410e31bf8e6a6cda86292f,14165248465862028722,14177508239345894853,scene:f_r_1011_,exact_sha
f_r_1012_,train_val,data/suim_processed/images/train_val/f_r_1012_.jpg,174112b85c2df01af7d31f51a8d7d1a285397bb48b67e3dfdd349b670c070af6,14295333882899209421,15693322610100445244,scene:f_r_1012_,exact_sha
f_r_1013_,train_val,data/suim_processed/images/train_val/f_r_1013_.jpg,d4f38e436d0b501d4aaf057bd6ea75e6361c2f00303a91c815a9acdade5d1871,16490987406567703595,74309445653808838,scene:f_r_1013_,exact_sha
f_r_1014_,train_val,data/suim_processed/images/train_val/f_r_1014_.jpg,5cb94070a52db5f7af228ac7fc4f409bd7e5a28dc8a3dbedffe243b83207e2a9,14538242598430062366,13863364512682476034,scene:f_r_1014_,exact_sha
f_r_1016_,train_val,data/suim_processed/images/train_val/f_r_1016_.jpg,56f8ce3313d7ec91815693d08cfe039c1ce3cdaa64cb9ccce4919a5cd8bf85d4,10766586514347576761,18229153801239313528,scene:f_r_1016_,exact_sha
f_r_1017_,train_val,data/suim_processed/images/train_val/f_r_1017_.jpg,f7e0f37a5e19679a0f3377fc3649ccc44e659ece138ed6156b0cc38d4d3831e8,11085973710935862377,17354680772224346055,scene:f_r_1017_,exact_sha
f_r_1019_,train_val,data/suim_processed/images/train_val/f_r_1019_.jpg,e3490790896ce33d345d127426c4029ddb3511eba094634c232ca803df598347,13949916760398331044,16181632269114261619,scene:f_r_1019_,exact_sha
f_r_101_,train_val,data/suim_processed/images/train_val/f_r_101_.jpg,42c2acd89c7de226f435058a997c000b4a7865e86455ce91e249d353586797d2,10794064955697842489,17076788752562051828,scene:f_r_101_,exact_sha
f_r_1020_,train_val,data/suim_processed/images/train_val/f_r_1020_.jpg,670f0f19453cb3daa351f2eccf205f564911b31ffe2c3b593e669bb9642bb75f,17316118611359879326,944353026860815516,scene:f_r_1020_,exact_sha
f_r_1021_,train_val,data/suim_processed/images/train_val/f_r_1021_.jpg,fc9f0accc0ee3ab2e818108ec58c2e69afd29d3cac9d42ea822ec7b30c492dee,15466850622018441104,2658501386559328609,scene:f_r_1021_,exact_sha
f_r_1023_,train_val,data/suim_processed/images/train_val/f_r_1023_.jpg,dce515be382d630c7cc35ea91e6a6bb4f97d767a9aa4abce146c88ab1b2114bb,10564121385597761563,17792658873915963324,scene:f_r_1023_,exact_sha
f_r_1024_,train_val,data/suim_processed/images/train_val/f_r_1024_.jpg,1c8f15c123c4c038cbdf87fc6abbeb375c6df444c35dd01c35fde5b2dadf8589,14516825500943311445,3482092716918305392,scene:f_r_1024_,exact_sha
f_r_1025_,train_val,data/suim_processed/images/train_val/f_r_1025_.jpg,85c5bfa7f9a23cdcb707b86eab6d0cb8ebed2affb83788dafa18202079393076,14828523135506178326,7143257470587512390,scene:f_r_1025_,exact_sha
f_r_1026_,train_val,data/suim_processed/images/train_val/f_r_1026_.jpg,202b14aff6af5369bef1db4813e80f8e5571129387b1e5e436052dc3b1caaed7,10470495539171255992,13871248171681487599,scene:f_r_1026_,exact_sha
f_r_1028_,train_val,data/suim_processed/images/train_val/f_r_1028_.jpg,2b894b0f13e78fc9ed492b9c02dfe8117b4906cd4d80093ac14a1dc86d99e603,16087028143660235532,11565384856582518841,scene:f_r_1028_,exact_sha
f_r_1029_,train_val,data/suim_processed/images/train_val/f_r_1029_.jpg,11688586fa005cd95d77e757edee8d14882b19a23581ece00e7f64a4ac42f112,18221798857477386003,9664459981480467486,scene:f_r_1029_,exact_sha
f_r_102_,train_val,data/suim_processed/images/train_val/f_r_102_.jpg,5143e77bab8effe6b72fe424544390013f6a83e96ca3c2fe3f4ddb432954d09e,14048372842229912194,4946294378750126481,scene:f_r_102_,exact_sha
f_r_1030_,train_val,data/suim_processed/images/train_val/f_r_1030_.jpg,5920570ac68229cb2185718ca341f075bc932ca8fd352265982e6a1a26e7a59c,10490158487274049517,18229718741066482251,scene:f_r_1030_,exact_sha
f_r_1031_,train_val,data/suim_processed/images/train_val/f_r_1031_.jpg,3177a0cd5bf21ac3a6dd4a026bfbf3dfa441c8d1241d95da6bea8b05e725b027,15134748498176089445,14839469528485252100,scene:f_r_1031_,exact_sha
f_r_1032_,train_val,data/suim_processed/images/train_val/f_r_1032_.jpg,caea0c74963210ce51444c5554cc1a6daf3784268e6949d2ca67f11da53ed342,13949200211885387929,16208613980481473425,scene:f_r_1032_,exact_sha
f_r_1034_,train_val,data/suim_processed/images/train_val/f_r_1034_.jpg,f9e245e1be4ea8eda5030d4dcb3a647af108771d038eaaa45df707e5a33232da,16472739262901852327,17064745422600685125,scene:f_r_1034_,exact_sha
f_r_1036_,train_val,data/suim_processed/images/train_val/f_r_1036_.jpg,c634b693e8ff7bcae7991f158b8e487c33b32750ac2e053691b24c227a46d41e,15104072698498673142,4087160519399754824,scene:f_r_1036_,exact_sha
f_r_1037_,train_val,data/suim_processed/images/train_val/f_r_1037_.jpg,9f94b858a7275798503aa96290525a00815f50c546cf505686973e132e413399,9343957202788628887,17827283294062397632,scene:f_r_1037_,exact_sha
f_r_1039_,train_val,data/suim_processed/images/train_val/f_r_1039_.jpg,f672e94a6d91da2de9c2a8989b970cfbdc838aea85816c66d09fc73381e71a44,14244511125262524426,7381058170355895000,scene:f_r_1039_,exact_sha
f_r_103_,train_val,data/suim_processed/images/train_val/f_r_103_.jpg,2fb9f1c8d4c19df9348e121d54e88634521263e0729bb6c2a0ffb6d208edc5b6,14487362650256333207,13970961642578626948,scene:f_r_103_,exact_sha
f_r_1040_,train_val,data/suim_processed/images/train_val/f_r_1040_.jpg,ef051077aa810ac723a3746b6b13bc6dc41f2a1a56420d997a00f265bd1a211e,13769429875859693838,5502570911973644059,scene:f_r_1040_,exact_sha
f_r_1041_,train_val,data/suim_processed/images/train_val/f_r_1041_.jpg,f875df007851bc52ed331195665100a8670f081a19871b74de348e425107900d,18202577972966703907,2608899922121032642,scene:f_r_1041_,exact_sha
f_r_1042_,train_val,data/suim_processed/images/train_val/f_r_1042_.jpg,4569ee87e09a8157be0cbf468faa89dff320159fdcaf59e0fc5ab8b4940affe7,9932303940424356141,13889266368470081243,scene:f_r_1042_,exact_sha
f_r_1044_,train_val,data/suim_processed/images/train_val/f_r_1044_.jpg,99a28f155d37d2c85010a837090587640c7aad86d699b1fbc792bacd7a3e2249,10249278846882906024,2824942472686848465,scene:f_r_1044_,exact_sha
f_r_1046_,train_val,data/suim_processed/images/train_val/f_r_1046_.jpg,f4b4adb14a1864ff7c2c4c0d6b2513b40e0ffcc91dc775f729fa35a7c4555438,14425932618947308798,10145680605269057568,scene:f_r_1046_,exact_sha
f_r_1047_,train_val,data/suim_processed/images/train_val/f_r_1047_.jpg,f16a70d5cb0710da0f3e0739d515890ad8d8879fc97224ad207c1010a5574a93,11329985218688477619,9141800033408933822,scene:f_r_1047_,exact_sha
f_r_1048_,train_val,data/suim_processed/images/train_val/f_r_1048_.jpg,18fbf782a4a4d22eb64f03302b6ea7779b01cbeaa6f9383b74c700b7820c2647,14542805552843207565,17339000027919037223,scene:f_r_1048_,exact_sha
f_r_1049_,train_val,data/suim_processed/images/train_val/f_r_1049_.jpg,3c7074948c1d2d41d29ba60d597be0b0ee88e99630ac6c806e6162590704d30b,10537047425920309865,12752075131492021497,scene:f_r_1049_,exact_sha
f_r_1050_,train_val,data/suim_processed/images/train_val/f_r_1050_.jpg,854f94c216ad5412ae49a5fc41ac0b39c6a9a41d387769836b8685f0bea7c554,14633099486608484364,8685290123989046115,scene:f_r_1050_,exact_sha
f_r_1052_,train_val,data/suim_processed/images/train_val/f_r_1052_.jpg,e4c7258274c42772086f142f70ec08f3fb0d78472084f3120ec360d66a464bb6,13915554285590323486,5814642762234636681,scene:f_r_1052_,exact_sha
f_r_1053_,train_val,data/suim_processed/images/train_val/f_r_1053_.jpg,0c97956fdd68ccda17fb50170b9b6b18e7c77a2f11b4562de901eb44a0538288,16278712280889501540,1865553262193447072,scene:f_r_1053_,exact_sha
f_r_1054_,train_val,data/suim_processed/images/train_val/f_r_1054_.jpg,8e1969dec99249f9f350a7f60a55b37ba85c9ad2b0a71745f5817a97ef7f4068,9476642123528548983,16197421005369194873,scene:f_r_1054_,exact_sha
f_r_1058_,train_val,data/suim_processed/images/train_val/f_r_1058_.jpg,780eccf66f9e72e6b6ae8dd598e7f8cc32dc59c693a3a1abe9354d642136a763,13146237967226575993,15567870167570336989,scene:f_r_1058_,exact_sha
f_r_1060_,train_val,data/suim_processed/images/train_val/f_r_1060_.jpg,8f7635ae7457a3d73cef072071eb15a79a62df8811ea23ab58af4e06af0da9d1,13712376967418690132,5433158025797770847,scene:f_r_1060_,exact_sha
f_r_1061_,train_val,data/suim_processed/images/train_val/f_r_1061_.jpg,d10ac52255841061de6c3b3ba54e22054d28bbed50aaf37e74971b1f3141683a,13869929340915227213,9334187230365017284,scene:f_r_1061_,exact_sha
f_r_1062_,train_val,data/suim_processed/images/train_val/f_r_1062_.jpg,59692ba7775ac83591abab9bcfe7f5e1e3cf63d8a9f5a43cf23f2e39d69ffc82,9752742246137491507,17940318584629530159,scene:f_r_1062_,exact_sha
f_r_1063_,train_val,data/suim_processed/images/train_val/f_r_1063_.jpg,4df50ab54cac426b2ac8091b443ec596bf05089d972da885b33aa72f1481651a,14184322788360636454,16204198784545483852,scene:f_r_1063_,exact_sha
f_r_1064_,train_val,data/suim_processed/images/train_val/f_r_1064_.jpg,918ff44cfa52288d9f6621e6b5277d8610110d9ee5884ed9135fcbd7ff0d2b4e,11583805864354757656,4955796375341616943,scene:f_r_1064_,exact_sha
f_r_1066_,train_val,data/suim_processed/images/train_val/f_r_1066_.jpg,9c95e2cd264b78d279a0d11d3b464fc7c3f2370e1610678cf33b14a2125869f1,13596597012375447430,9671618975390904486,scene:f_r_1066_,exact_sha
f_r_1067_,train_val,data/suim_processed/images/train_val/f_r_1067_.jpg,6954b9a749021b852fd121ff32d96b7764323f657a9f9830e294b5dcdbc38cfd,11380608325133375587,9260691876492763753,scene:f_r_1067_,exact_sha
