uiis_sample_id,uiis_image_path,suim_sample_id,suim_partition,suim_image_path,phash_distance,review_decision,reviewer,review_date,notes
uiis_train_001150,data\uiis_raw\train\XL_1337.jpg,f_r_856_,train,data/suim_processed/images/train_val/f_r_856_.jpg,2,pending,,,
uiis_train_001151,data\uiis_raw\train\XL_1338.jpg,f_r_745_,train,data/suim_processed/images/train_val/f_r_745_.jpg,0,pending,,,
uiis_train_001152,data\uiis_raw\train\XL_1339.jpg,f_r_1494_,train,data/suim_processed/images/train_val/f_r_1494_.jpg,0,pending,,,
uiis_train_001156,data\uiis_raw\train\XL_1344.jpg,f_r_547_,train,data/suim_processed/images/train_val/f_r_547_.jpg,0,pending,,,
uiis_train_001157,data\uiis_raw\train\XL_1345.jpg,f_r_1971_,train,data/suim_processed/images/train_val/f_r_1971_.jpg,0,pending,,,
uiis_train_001157,data\uiis_raw\train\XL_1345.jpg,f_r_564_,train,data/suim_processed/images/train_val/f_r_564_.jpg,0,pending,,,
uiis_train_001158,data\uiis_raw\train\XL_1346.jpg,f_r_295_,train,data/suim_processed/images/train_val/f_r_295_.jpg,2,pending,,,
uiis_train_001161,data\uiis_raw\train\XL_135.jpg,f_r_1082_,train,data/suim_processed/images/train_val/f_r_1082_.jpg,0,pending,,,
uiis_train_001163,data\uiis_raw\train\XL_1351.jpg,f_r_1014_,train,data/suim_processed/images/train_val/f_r_1014_.jpg,0,pending,,,
uiis_train_001167,data\uiis_raw\train\XL_1356.jpg,f_r_721_,test,data/suim_processed/images/test/f_r_721_.jpg,0,pending,,,
uiis_train_001175,data\uiis_raw\train\XL_1364.jpg,f_r_618_,train,data/suim_processed/images/train_val/f_r_618_.jpg,0,pending,,,
uiis_train_001180,data\uiis_raw\train\XL_137.jpg,f_r_1556_,train,data/suim_processed/images/train_val/f_r_1556_.jpg,0,pending,,,
uiis_train_001181,data\uiis_raw\train\XL_1370.jpg,f_r_1971_,train,data/suim_processed/images/train_val/f_r_1971_.jpg,0,pending,,,
uiis_train_001181,data\uiis_raw\train\XL_1370.jpg,f_r_564_,train,data/suim_processed/images/train_val/f_r_564_.jpg,0,pending,,,
uiis_train_001182,data\uiis_raw\train\XL_1371.jpg,f_r_248_,train,data/suim_processed/images/train_val/f_r_248_.jpg,0,pending,,,
uiis_train_001183,data\uiis_raw\train\XL_1372.jpg,f_r_1346_,train,data/suim_processed/images/train_val/f_r_1346_.jpg,0,pending,,,
uiis_train_001186,data\uiis_raw\train\XL_1378.jpg,f_r_160_,train,data/suim_processed/images/train_val/f_r_160_.jpg,2,pending,,,
uiis_train_001188,data\uiis_raw\train\XL_138.jpg,f_r_1531_,train,data/suim_processed/images/train_val/f_r_1531_.jpg,0,pending,,,
uiis_train_001191,data\uiis_raw\train\XL_1382.jpg,n_l_21_,train,data/suim_processed/images/train_val/n_l_21_.jpg,0,pending,,,
uiis_train_001192,data\uiis_raw\train\XL_1384.jpg,f_r_1450_,test,data/suim_processed/images/test/f_r_1450_.jpg,0,pending,,,
uiis_train_001196,data\uiis_raw\train\XL_139.jpg,f_r_1162_,train,data/suim_processed/images/train_val/f_r_1162_.jpg,0,pending,,,
uiis_train_001199,data\uiis_raw\train\XL_1393.jpg,f_r_195_,train,data/suim_processed/images/train_val/f_r_195_.jpg,0,pending,,,
uiis_train_001200,data\uiis_raw\train\XL_1394.jpg,f_r_1754_,train,data/suim_processed/images/train_val/f_r_1754_.jpg,0,pending,,,
uiis_train_001204,data\uiis_raw\train\XL_1398.jpg,f_r_1048_,val,data/suim_processed/images/train_val/f_r_1048_.jpg,0,pending,,,
uiis_train_001204,data\uiis_raw\train\XL_1398.jpg,n_l_71_,val,data/suim_processed/images/train_val/n_l_71_.jpg,0,pending,,,
uiis_train_001205,data\uiis_raw\train\XL_1399.jpg,f_r_1037_,val,data/suim_processed/images/train_val/f_r_1037_.jpg,0,pending,,,
uiis_train_001206,data\uiis_raw\train\XL_14.jpg,f_r_1528_,train,data/suim_processed/images/train_val/f_r_1528_.jpg,0,pending,,,
uiis_train_001209,data\uiis_raw\train\XL_1403.jpg,f_r_1585_,val,data/suim_processed/images/train_val/f_r_1585_.jpg,2,pending,,,
uiis_train_001211,data\uiis_raw\train\XL_1407.jpg,f_r_631_,calibration,data/suim_processed/images/train_val/f_r_631_.jpg,0,pending,,,
uiis_train_001212,data\uiis_raw\train\XL_1408.jpg,f_r_1749_,val,data/suim_processed/images/train_val/f_r_1749_.jpg,0,pending,,,
uiis_train_001215,data\uiis_raw\train\XL_1410.jpg,f_r_1305_,val,data/suim_processed/images/train_val/f_r_1305_.jpg,0,pending,,,
uiis_train_001215,data\uiis_raw\train\XL_1410.jpg,n_l_56_,val,data/suim_processed/images/train_val/n_l_56_.jpg,0,pending,,,
uiis_train_001216,data\uiis_raw\train\XL_1411.jpg,f_r_1199_,test,data/suim_processed/images/test/f_r_1199_.jpg,0,pending,,,
uiis_train_001220,data\uiis_raw\train\XL_1415.jpg,f_r_1684_,train,data/suim_processed/images/train_val/f_r_1684_.jpg,0,pending,,,
uiis_train_001227,data\uiis_raw\train\XL_1422.jpg,f_r_1000_,train,data/suim_processed/images/train_val/f_r_1000_.jpg,0,pending,,,
uiis_train_001237,data\uiis_raw\train\XL_1431.jpg,f_r_499_,train,data/suim_processed/images/train_val/f_r_499_.jpg,0,pending,,,
uiis_train_001238,data\uiis_raw\train\XL_1432.jpg,n_l_62_,train,data/suim_processed/images/train_val/n_l_62_.jpg,0,pending,,,
uiis_train_001244,data\uiis_raw\train\XL_1438.jpg,f_r_1649_,train,data/suim_processed/images/train_val/f_r_1649_.jpg,0,pending,,,
uiis_train_001244,data\uiis_raw\train\XL_1438.jpg,n_l_11_,train,data/suim_processed/images/train_val/n_l_11_.jpg,0,pending,,,
uiis_train_001245,data\uiis_raw\train\XL_1439.jpg,f_r_191_,train,data/suim_processed/images/train_val/f_r_191_.jpg,0,pending,,,
uiis_train_001247,data\uiis_raw\train\XL_1440.jpg,f_r_154_,train,data/suim_processed/images/train_val/f_r_154_.jpg,0,pending,,,
uiis_train_001248,data\uiis_raw\train\XL_1441.jpg,f_r_267_,train,data/suim_processed/images/train_val/f_r_267_.jpg,0,pending,,,
uiis_train_001250,data\uiis_raw\train\XL_1443.jpg,n_l_76_,train,data/suim_processed/images/train_val/n_l_76_.jpg,0,pending,,,
uiis_train_001251,data\uiis_raw\train\XL_1444.jpg,f_r_1604_,train,data/suim_processed/images/train_val/f_r_1604_.jpg,0,pending,,,
uiis_train_001252,data\uiis_raw\train\XL_1445.jpg,n_l_25_,train,data/suim_processed/images/train_val/n_l_25_.jpg,0,pending,,,
uiis_train_001254,data\uiis_raw\train\XL_1447.jpg,f_r_1153_,val,data/suim_processed/images/train_val/f_r_1153_.jpg,0,pending,,,
uiis_train_001255,data\uiis_raw\train\XL_1448.jpg,n_l_59_,calibration,data/suim_processed/images/train_val/n_l_59_.jpg,0,pending,,,
uiis_train_001268,data\uiis_raw\train\XL_1461.jpg,f_r_1586_,train,data/suim_processed/images/train_val/f_r_1586_.jpg,0,pending,,,
uiis_train_001273,data\uiis_raw\train\XL_1467.jpg,f_r_1829_,val,data/suim_processed/images/train_val/f_r_1829_.jpg,0,pending,,,
uiis_train_001274,data\uiis_raw\train\XL_1468.jpg,f_r_961_,val,data/suim_processed/images/train_val/f_r_961_.jpg,0,pending,,,
uiis_train_001275,data\uiis_raw\train\XL_1469.jpg,w_r_3_,test,data/suim_processed/images/test/w_r_3_.jpg,0,pending,,,
uiis_train_001276,data\uiis_raw\train\XL_147.jpg,f_r_371_,train,data/suim_processed/images/train_val/f_r_371_.jpg,2,pending,,,
uiis_train_001282,data\uiis_raw\train\XL_1478.jpg,d_r_723_,train,data/suim_processed/images/train_val/d_r_723_.jpg,0,pending,,,
uiis_train_001282,data\uiis_raw\train\XL_1478.jpg,n_l_13_,train,data/suim_processed/images/train_val/n_l_13_.jpg,0,pending,,,
uiis_train_001288,data\uiis_raw\train\XL_1484.jpg,d_r_387_,train,data/suim_processed/images/train_val/d_r_387_.jpg,0,pending,,,
uiis_train_001289,data\uiis_raw\train\XL_1487.jpg,f_r_416_,train,data/suim_processed/images/train_val/f_r_416_.jpg,0,pending,,,
uiis_train_001290,data\uiis_raw\train\XL_1488.jpg,f_r_688_,val,data/suim_processed/images/train_val/f_r_688_.jpg,2,pending,,,
uiis_train_001291,data\uiis_raw\train\XL_1489.jpg,f_r_263_,test,data/suim_processed/images/test/f_r_263_.jpg,0,pending,,,
uiis_train_001293,data\uiis_raw\train\XL_1490.jpg,f_r_681_,train,data/suim_processed/images/train_val/f_r_681_.jpg,0,pending,,,
uiis_train_001295,data\uiis_raw\train\XL_1492.jpg,f_r_141_,val,data/suim_processed/images/train_val/f_r_141_.jpg,0,pending,,,
uiis_train_001296,data\uiis_raw\train\XL_1494.jpg,f_r_1783_,calibration,data/suim_processed/images/train_val/f_r_1783_.jpg,0,pending,,,
uiis_train_001296,data\uiis_raw\train\XL_1494.jpg,f_r_922_,calibration,data/suim_processed/images/train_val/f_r_922_.jpg,0,pending,,,
uiis_train_001297,data\uiis_raw\train\XL_1496.jpg,f_r_939_,train,data/suim_processed/images/train_val/f_r_939_.jpg,0,pending,,,
uiis_train_001302,data\uiis_raw\train\XL_1500.jpg,f_r_1915_,train,data/suim_processed/images/train_val/f_r_1915_.jpg,0,pending,,,
uiis_train_001310,data\uiis_raw\train\XL_1511.jpg,f_r_905_,train,data/suim_processed/images/train_val/f_r_905_.jpg,0,pending,,,
uiis_train_001312,data\uiis_raw\train\XL_1513.jpg,f_r_1116_,train,data/suim_processed/images/train_val/f_r_1116_.jpg,2,pending,,,
uiis_train_001313,data\uiis_raw\train\XL_1514.jpg,f_r_522_,train,data/suim_processed/images/train_val/f_r_522_.jpg,0,pending,,,
uiis_train_001316,data\uiis_raw\train\XL_1517.jpg,f_r_19_,train,data/suim_processed/images/train_val/f_r_19_.jpg,0,pending,,,
uiis_train_001317,data\uiis_raw\train\XL_1518.jpg,f_r_198_,train,data/suim_processed/images/train_val/f_r_198_.jpg,0,pending,,,
uiis_train_001318,data\uiis_raw\train\XL_1519.jpg,f_r_999_,val,data/suim_processed/images/train_val/f_r_999_.jpg,0,pending,,,
uiis_train_001324,data\uiis_raw\train\XL_154.jpg,f_r_914_,train,data/suim_processed/images/train_val/f_r_914_.jpg,0,pending,,,
uiis_train_001324,data\uiis_raw\train\XL_154.jpg,n_l_112_,train,data/suim_processed/images/train_val/n_l_112_.jpg,0,pending,,,
uiis_train_001330,data\uiis_raw\train\XL_1602.jpg,f_r_1282_,test,data/suim_processed/images/test/f_r_1282_.jpg,0,pending,,,
uiis_train_001334,data\uiis_raw\train\XL_1606.jpg,f_r_660_,val,data/suim_processed/images/train_val/f_r_660_.jpg,0,pending,,,
uiis_train_001335,data\uiis_raw\train\XL_1607.jpg,f_r_1348_,train,data/suim_processed/images/train_val/f_r_1348_.jpg,0,pending,,,
uiis_train_001336,data\uiis_raw\train\XL_1608.jpg,f_r_209_,test,data/suim_processed/images/test/f_r_209_.jpg,0,pending,,,
uiis_train_001339,data\uiis_raw\train\XL_1611.jpg,w_r_36_,train,data/suim_processed/images/train_val/w_r_36_.jpg,0,pending,,,
uiis_train_001340,data\uiis_raw\train\XL_1612.jpg,f_r_1965_,test,data/suim_processed/images/test/f_r_1965_.jpg,0,pending,,,
uiis_train_001342,data\uiis_raw\train\XL_1614.jpg,n_l_1_,calibration,data/suim_processed/images/train_val/n_l_1_.jpg,0,pending,,,
uiis_train_001346,data\uiis_raw\train\XL_162.jpg,f_r_524_,train,data/suim_processed/images/train_val/f_r_524_.jpg,0,pending,,,
uiis_train_001349,data\uiis_raw\train\XL_1622.jpg,f_r_125_,train,data/suim_processed/images/train_val/f_r_125_.jpg,2,pending,,,
uiis_train_001353,data\uiis_raw\train\XL_1627.jpg,f_r_1276_,test,data/suim_processed/images/test/f_r_1276_.jpg,0,pending,,,
uiis_train_001355,data\uiis_raw\train\XL_1629.jpg,f_r_1410_,test,data/suim_processed/images/test/f_r_1410_.jpg,0,pending,,,
uiis_train_001359,data\uiis_raw\train\XL_1635.jpg,f_r_1618_,train,data/suim_processed/images/train_val/f_r_1618_.jpg,0,pending,,,
uiis_train_001359,data\uiis_raw\train\XL_1635.jpg,n_l_78_,train,data/suim_processed/images/train_val/n_l_78_.jpg,0,pending,,,
uiis_train_001360,data\uiis_raw\train\XL_1636.jpg,f_r_636_,train,data/suim_processed/images/train_val/f_r_636_.jpg,0,pending,,,
uiis_train_001362,data\uiis_raw\train\XL_1639.jpg,f_r_1695_,train,data/suim_processed/images/train_val/f_r_1695_.jpg,0,pending,,,
uiis_train_001364,data\uiis_raw\train\XL_1640.jpg,f_r_1651_,train,data/suim_processed/images/train_val/f_r_1651_.jpg,0,pending,,,
uiis_train_001365,data\uiis_raw\train\XL_1641.jpg,f_r_1071_,train,data/suim_processed/images/train_val/f_r_1071_.jpg,0,pending,,,
uiis_train_001367,data\uiis_raw\train\XL_1643.jpg,f_r_911_,val,data/suim_processed/images/train_val/f_r_911_.jpg,0,pending,,,
uiis_train_001376,data\uiis_raw\train\XL_1653.jpg,f_r_90_,val,data/suim_processed/images/train_val/f_r_90_.jpg,0,pending,,,
uiis_train_001377,data\uiis_raw\train\XL_1654.jpg,f_r_1551_,train,data/suim_processed/images/train_val/f_r_1551_.jpg,0,pending,,,
uiis_train_001379,data\uiis_raw\train\XL_1657.jpg,f_r_447_,train,data/suim_processed/images/train_val/f_r_447_.jpg,0,pending,,,
uiis_train_001382,data\uiis_raw\train\XL_166.jpg,f_r_1481_,val,data/suim_processed/images/train_val/f_r_1481_.jpg,2,pending,,,
uiis_train_001383,data\uiis_raw\train\XL_1661.jpg,f_r_1579_,calibration,data/suim_processed/images/train_val/f_r_1579_.jpg,0,pending,,,
uiis_train_001387,data\uiis_raw\train\XL_1666.jpg,d_r_182_,test,data/suim_processed/images/test/d_r_182_.jpg,0,pending,,,
uiis_train_001393,data\uiis_raw\train\XL_1673.jpg,f_r_1765_,train,data/suim_processed/images/train_val/f_r_1765_.jpg,0,pending,,,
uiis_train_001393,data\uiis_raw\train\XL_1673.jpg,n_l_69_,train,data/suim_processed/images/train_val/n_l_69_.jpg,0,pending,,,
uiis_train_001393,data\uiis_raw\train\XL_1673.jpg,n_l_98_,train,data/suim_processed/images/train_val/n_l_98_.jpg,0,pending,,,
uiis_train_001394,data\uiis_raw\train\XL_1674.jpg,f_r_1127_,train,data/suim_processed/images/train_val/f_r_1127_.jpg,0,pending,,,
uiis_train_001396,data\uiis_raw\train\XL_1676.jpg,f_r_576_,train,data/suim_processed/images/train_val/f_r_576_.jpg,0,pending,,,
uiis_train_001400,data\uiis_raw\train\XL_168.jpg,f_r_1179_,train,data/suim_processed/images/train_val/f_r_1179_.jpg,0,pending,,,
uiis_train_001401,data\uiis_raw\train\XL_1680.jpg,f_r_1772_,calibration,data/suim_processed/images/train_val/f_r_1772_.jpg,0,pending,,,
uiis_train_001402,data\uiis_raw\train\XL_1681.jpg,n_l_35_,val,data/suim_processed/images/train_val/n_l_35_.jpg,0,pending,,,
uiis_train_001403,data\uiis_raw\train\XL_1683.jpg,n_l_91_,train,data/suim_processed/images/train_val/n_l_91_.jpg,0,pending,,,
uiis_train_001405,data\uiis_raw\train\XL_1685.jpg,n_l_100_,test,data/suim_processed/images/test/n_l_100_.jpg,0,pending,,,
uiis_train_001412,data\uiis_raw\train\XL_1694.jpg,f_r_1108_,train,data/suim_processed/images/train_val/f_r_1108_.jpg,0,pending,,,
uiis_train_001420,data\uiis_raw\train\XL_1702.jpg,f_r_1731_,train,data/suim_processed/images/train_val/f_r_1731_.jpg,0,pending,,,
uiis_train_001423,data\uiis_raw\train\XL_1707.jpg,f_r_300_,calibration,data/suim_processed/images/train_val/f_r_300_.jpg,2,pending,,,
uiis_train_001425,data\uiis_raw\train\XL_1709.jpg,n_l_24_,train,data/suim_processed/images/train_val/n_l_24_.jpg,0,pending,,,
uiis_train_001428,data\uiis_raw\train\XL_1711.jpg,f_r_1804_,calibration,data/suim_processed/images/train_val/f_r_1804_.jpg,0,pending,,,
uiis_train_001428,data\uiis_raw\train\XL_1711.jpg,n_l_45_,calibration,data/suim_processed/images/train_val/n_l_45_.jpg,0,pending,,,
uiis_train_001430,data\uiis_raw\train\XL_1713.jpg,f_r_581_,train,data/suim_processed/images/train_val/f_r_581_.jpg,0,pending,,,
uiis_train_001433,data\uiis_raw\train\XL_1716.jpg,f_r_150_,train,data/suim_processed/images/train_val/f_r_150_.jpg,0,pending,,,
uiis_train_001439,data\uiis_raw\train\XL_1723.jpg,f_r_908_,train,data/suim_processed/images/train_val/f_r_908_.jpg,0,pending,,,
uiis_train_001441,data\uiis_raw\train\XL_1727.jpg,f_r_613_,val,data/suim_processed/images/train_val/f_r_613_.jpg,0,pending,,,
uiis_train_001442,data\uiis_raw\train\XL_1728.jpg,d_r_67_,train,data/suim_processed/images/train_val/d_r_67_.jpg,0,pending,,,
uiis_train_001449,data\uiis_raw\train\XL_1734.jpg,f_r_616_,train,data/suim_processed/images/train_val/f_r_616_.jpg,0,pending,,,
uiis_train_001452,data\uiis_raw\train\XL_1738.jpg,f_r_9_,train,data/suim_processed/images/train_val/f_r_9_.jpg,0,pending,,,
uiis_train_001453,data\uiis_raw\train\XL_1739.jpg,f_r_1061_,calibration,data/suim_processed/images/train_val/f_r_1061_.jpg,0,pending,,,
uiis_train_001456,data\uiis_raw\train\XL_1742.jpg,f_r_1041_,calibration,data/suim_processed/images/train_val/f_r_1041_.jpg,0,pending,,,
uiis_train_001456,data\uiis_raw\train\XL_1742.jpg,f_r_63_,calibration,data/suim_processed/images/train_val/f_r_63_.jpg,0,pending,,,
uiis_train_001457,data\uiis_raw\train\XL_1744.jpg,f_r_570_,train,data/suim_processed/images/train_val/f_r_570_.jpg,0,pending,,,
uiis_train_001459,data\uiis_raw\train\XL_1748.jpg,f_r_769_,val,data/suim_processed/images/train_val/f_r_769_.jpg,0,pending,,,
uiis_train_001461,data\uiis_raw\train\XL_175.jpg,f_r_122_,train,data/suim_processed/images/train_val/f_r_122_.jpg,0,pending,,,
uiis_train_001463,data\uiis_raw\train\XL_1753.jpg,f_r_1112_,train,data/suim_processed/images/train_val/f_r_1112_.jpg,0,pending,,,
uiis_train_001463,data\uiis_raw\train\XL_1753.jpg,f_r_2074_,train,data/suim_processed/images/train_val/f_r_2074_.jpg,0,pending,,,
uiis_train_001465,data\uiis_raw\train\XL_1755.jpg,f_r_1239_,train,data/suim_processed/images/train_val/f_r_1239_.jpg,0,pending,,,
uiis_train_001467,data\uiis_raw\train\XL_1757.jpg,f_r_1750_,train,data/suim_processed/images/train_val/f_r_1750_.jpg,2,pending,,,
uiis_train_001469,data\uiis_raw\train\XL_1759.jpg,f_r_421_,train,data/suim_processed/images/train_val/f_r_421_.jpg,2,pending,,,
uiis_train_001472,data\uiis_raw\train\XL_1761.jpg,w_r_30_,test,data/suim_processed/images/test/w_r_30_.jpg,0,pending,,,
uiis_train_001473,data\uiis_raw\train\XL_1763.jpg,f_r_1857_,train,data/suim_processed/images/train_val/f_r_1857_.jpg,0,pending,,,
uiis_train_001476,data\uiis_raw\train\XL_1766.jpg,f_r_1777_,calibration,data/suim_processed/images/train_val/f_r_1777_.jpg,0,pending,,,
uiis_train_001478,data\uiis_raw\train\XL_1768.jpg,f_r_1011_,train,data/suim_processed/images/train_val/f_r_1011_.jpg,0,pending,,,
uiis_train_001479,data\uiis_raw\train\XL_1769.jpg,f_r_1583_,val,data/suim_processed/images/train_val/f_r_1583_.jpg,0,pending,,,
uiis_train_001479,data\uiis_raw\train\XL_1769.jpg,n_l_89_,val,data/suim_processed/images/train_val/n_l_89_.jpg,0,pending,,,
uiis_train_001480,data\uiis_raw\train\XL_177.jpg,f_r_1210_,train,data/suim_processed/images/train_val/f_r_1210_.jpg,0,pending,,,
uiis_train_001491,data\uiis_raw\train\XL_1783.jpg,f_r_1118_,train,data/suim_processed/images/train_val/f_r_1118_.jpg,0,pending,,,
uiis_train_001492,data\uiis_raw\train\XL_1786.jpg,f_r_1840_,train,data/suim_processed/images/train_val/f_r_1840_.jpg,0,pending,,,
uiis_train_001492,data\uiis_raw\train\XL_1786.jpg,n_l_103_,train,data/suim_processed/images/train_val/n_l_103_.jpg,0,pending,,,
uiis_train_001493,data\uiis_raw\train\XL_1787.jpg,f_r_449_,train,data/suim_processed/images/train_val/f_r_449_.jpg,0,pending,,,
uiis_train_001495,data\uiis_raw\train\XL_1789.jpg,f_r_557_,train,data/suim_processed/images/train_val/f_r_557_.jpg,0,pending,,,
uiis_train_001499,data\uiis_raw\train\XL_1794.jpg,f_r_604_,test,data/suim_processed/images/test/f_r_604_.jpg,0,pending,,,
uiis_train_001502,data\uiis_raw\train\XL_1797.jpg,f_r_1437_,val,data/suim_processed/images/train_val/f_r_1437_.jpg,0,pending,,,
uiis_train_001506,data\uiis_raw\train\XL_1801.jpg,f_r_301_,train,data/suim_processed/images/train_val/f_r_301_.jpg,0,pending,,,
uiis_train_001508,data\uiis_raw\train\XL_1803.jpg,f_r_484_,train,data/suim_processed/images/train_val/f_r_484_.jpg,0,pending,,,
uiis_train_001509,data\uiis_raw\train\XL_1804.jpg,f_r_289_,train,data/suim_processed/images/train_val/f_r_289_.jpg,0,pending,,,
uiis_train_001511,data\uiis_raw\train\XL_1807.jpg,f_r_1131_,train,data/suim_processed/images/train_val/f_r_1131_.jpg,0,pending,,,
uiis_train_001512,data\uiis_raw\train\XL_1808.jpg,f_r_487_,val,data/suim_processed/images/train_val/f_r_487_.jpg,0,pending,,,
uiis_train_001513,data\uiis_raw\train\XL_1809.jpg,f_r_1298_,test,data/suim_processed/images/test/f_r_1298_.jpg,0,pending,,,
uiis_train_001514,data\uiis_raw\train\XL_181.jpg,f_r_1_,train,data/suim_processed/images/train_val/f_r_1_.jpg,0,pending,,,
uiis_train_001522,data\uiis_raw\train\XL_1817.jpg,f_r_183_,calibration,data/suim_processed/images/train_val/f_r_183_.jpg,0,pending,,,
uiis_train_001527,data\uiis_raw\train\XL_1821.jpg,f_r_1327_,train,data/suim_processed/images/train_val/f_r_1327_.jpg,0,pending,,,
uiis_train_001528,data\uiis_raw\train\XL_1823.jpg,f_r_1831_,train,data/suim_processed/images/train_val/f_r_1831_.jpg,0,pending,,,
uiis_train_001530,data\uiis_raw\train\XL_1825.jpg,f_r_1900_,calibration,data/suim_processed/images/train_val/f_r_1900_.jpg,0,pending,,,
uiis_train_001531,data\uiis_raw\train\XL_1826.jpg,f_r_1946_,train,data/suim_processed/images/train_val/f_r_1946_.jpg,0,pending,,,
uiis_train_001536,data\uiis_raw\train\XL_1830.jpg,n_l_8_,train,data/suim_processed/images/train_val/n_l_8_.jpg,0,pending,,,
uiis_train_001540,data\uiis_raw\train\XL_1836.jpg,f_r_1440_,test,data/suim_processed/images/test/f_r_1440_.jpg,0,pending,,,
uiis_train_001547,data\uiis_raw\train\XL_1842.jpg,f_r_430_,train,data/suim_processed/images/train_val/f_r_430_.jpg,0,pending,,,
uiis_train_001550,data\uiis_raw\train\XL_1845.jpg,f_r_568_,train,data/suim_processed/images/train_val/f_r_568_.jpg,0,pending,,,
uiis_train_001551,data\uiis_raw\train\XL_1846.jpg,f_r_1896_,train,data/suim_processed/images/train_val/f_r_1896_.jpg,2,pending,,,
uiis_train_001553,data\uiis_raw\train\XL_185.jpg,f_r_527_,train,data/suim_processed/images/train_val/f_r_527_.jpg,0,pending,,,
uiis_train_001558,data\uiis_raw\train\XL_1856.jpg,f_r_1819_,train,data/suim_processed/images/train_val/f_r_1819_.jpg,0,pending,,,
uiis_train_001560,data\uiis_raw\train\XL_186.jpg,f_r_1811_,train,data/suim_processed/images/train_val/f_r_1811_.jpg,0,pending,,,
uiis_train_001561,data\uiis_raw\train\XL_1860.jpg,f_r_970_,train,data/suim_processed/images/train_val/f_r_970_.jpg,0,pending,,,
uiis_train_001563,data\uiis_raw\train\XL_1862.jpg,f_r_956_,calibration,data/suim_processed/images/train_val/f_r_956_.jpg,0,pending,,,
uiis_train_001567,data\uiis_raw\train\XL_1868.jpg,f_r_624_,train,data/suim_processed/images/train_val/f_r_624_.jpg,0,pending,,,
uiis_train_001571,data\uiis_raw\train\XL_1871.jpg,f_r_635_,train,data/suim_processed/images/train_val/f_r_635_.jpg,0,pending,,,
uiis_train_001572,data\uiis_raw\train\XL_1872.jpg,n_l_79_,test,data/suim_processed/images/test/n_l_79_.jpg,0,pending,,,
uiis_train_001573,data\uiis_raw\train\XL_1873.jpg,f_r_1530_,train,data/suim_processed/images/train_val/f_r_1530_.jpg,0,pending,,,
uiis_train_001576,data\uiis_raw\train\XL_1877.jpg,f_r_675_,train,data/suim_processed/images/train_val/f_r_675_.jpg,0,pending,,,
uiis_train_001579,data\uiis_raw\train\XL_188.jpg,f_r_145_,train,data/suim_processed/images/train_val/f_r_145_.jpg,0,pending,,,
uiis_train_001580,data\uiis_raw\train\XL_1881.jpg,f_r_382_,train,data/suim_processed/images/train_val/f_r_382_.jpg,0,pending,,,
uiis_train_001581,data\uiis_raw\train\XL_1885.jpg,n_l_46_,train,data/suim_processed/images/train_val/n_l_46_.jpg,0,pending,,,
uiis_train_001582,data\uiis_raw\train\XL_1886.jpg,f_r_1495_,train,data/suim_processed/images/train_val/f_r_1495_.jpg,0,pending,,,
uiis_train_001586,data\uiis_raw\train\XL_19.jpg,f_r_1900_,calibration,data/suim_processed/images/train_val/f_r_1900_.jpg,0,pending,,,
uiis_train_001587,data\uiis_raw\train\XL_190.jpg,f_r_702_,train,data/suim_processed/images/train_val/f_r_702_.jpg,0,pending,,,
uiis_train_001593,data\uiis_raw\train\XL_1905.jpg,f_r_828_,train,data/suim_processed/images/train_val/f_r_828_.jpg,0,pending,,,
uiis_train_001594,data\uiis_raw\train\XL_1906.jpg,f_r_281_,calibration,data/suim_processed/images/train_val/f_r_281_.jpg,0,pending,,,
uiis_train_001595,data\uiis_raw\train\XL_1907.jpg,f_r_145_,train,data/suim_processed/images/train_val/f_r_145_.jpg,0,pending,,,
uiis_train_001597,data\uiis_raw\train\XL_191.jpg,f_r_119_,train,data/suim_processed/images/train_val/f_r_119_.jpg,0,pending,,,
uiis_train_001605,data\uiis_raw\train\XL_1919.jpg,f_r_1119_,calibration,data/suim_processed/images/train_val/f_r_1119_.jpg,0,pending,,,
uiis_train_001606,data\uiis_raw\train\XL_192.jpg,f_r_1615_,train,data/suim_processed/images/train_val/f_r_1615_.jpg,0,pending,,,
uiis_train_001607,data\uiis_raw\train\XL_1920.jpg,f_r_451_,train,data/suim_processed/images/train_val/f_r_451_.jpg,0,pending,,,
uiis_train_001609,data\uiis_raw\train\XL_1922.jpg,f_r_1990_,train,data/suim_processed/images/train_val/f_r_1990_.jpg,2,pending,,,
uiis_train_001612,data\uiis_raw\train\XL_1925.jpg,f_r_669_,calibration,data/suim_processed/images/train_val/f_r_669_.jpg,0,pending,,,
uiis_train_001613,data\uiis_raw\train\XL_1926.jpg,f_r_219_,train,data/suim_processed/images/train_val/f_r_219_.jpg,0,pending,,,
uiis_train_001616,data\uiis_raw\train\XL_1929.jpg,f_r_2041_,train,data/suim_processed/images/train_val/f_r_2041_.jpg,0,pending,,,
uiis_train_001625,data\uiis_raw\train\XL_1941.jpg,f_r_1587_,train,data/suim_processed/images/train_val/f_r_1587_.jpg,0,pending,,,
uiis_train_001626,data\uiis_raw\train\XL_1944.jpg,f_r_1947_,train,data/suim_processed/images/train_val/f_r_1947_.jpg,0,pending,,,
uiis_train_001627,data\uiis_raw\train\XL_1945.jpg,f_r_567_,train,data/suim_processed/images/train_val/f_r_567_.jpg,0,pending,,,
