sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7,admission_status,admission_reason,scene_group_id
uiis_train_000885,train,885,data\uiis_raw\train\XL_1049.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000885.png,d102e34bdfeedc4a7e5ec01fefe8471bf4f83030689cb2423131ab24909fc9a4,d9418d290ffbaad4f02acd1bd9e018be0bd175238d5c19cede5a04c7abc5424d,640,480,3,0;5,146102,0,0,0,0,161098,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000885
uiis_train_000888,train,888,data\uiis_raw\train\XL_1052.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000888.png,5f3acf10fc1121ef3fcb7d4ffd00b7659e2e47ec843afbb27463389a737182c7,74fb0924cb42071d719aaa29b1edcf2d8fe6b9ec064f141a570d2a7cdfe7349e,640,480,6,0;5;6,263918,0,0,0,0,34379,8903,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000888
uiis_train_000890,train,890,data\uiis_raw\train\XL_1054.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000890.png,f2dd66bd4576c0322ee3f8cc2969a7ca0e34c6dfa40247da95bcdf5bec68bc0e,14f80e1b9f8d09b6134253059724d13bbcf55cc6e8bdc73730e4703f64659684,640,480,1,0;6,268017,0,0,0,0,0,39183,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000890
uiis_train_000908,train,908,data\uiis_raw\train\XL_1074.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000908.png,afce96f4e9899f7979cbd533d086fdb99b2f54bb39fb8afb764b4c88fb74d0b2,2267837406d1d6ecea2c12d1e0cf11c01349c61b96b647a893004ef2c9b9d0db,640,480,1,0;5,271297,0,0,0,0,35903,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000908
uiis_train_000929,train,929,data\uiis_raw\train\XL_1095.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000929.png,37153475eb1ea777fc9eac748928fd9084811023e90ab2308edce19ea220da6d,b04fb6949215f76881da344ea206f7e22f084e2794785f950d8895b0bf82e816,640,480,1,0;5,66127,0,0,0,0,241073,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000929
uiis_train_000931,train,931,data\uiis_raw\train\XL_1097.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000931.png,3aa1517d6296f5f83d14577ad3edf2e6cdc56190e68bc9bdf2955026c2d3c4fe,29c141eed6af7569b3fa7a368835d2bf28434bb4d5c7f3473b301d31e1d3ed11,640,480,2,0;5;6,20711,0,0,0,0,250139,36350,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000931
uiis_train_000935,train,935,data\uiis_raw\train\XL_1100.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000935.png,97ab663c29257a626bd2b2b72c12bb8c993a50653b994bdacd56c39888ab68e7,86e83ff891e8a4d80fcad7a424778d36c6424fd53a6d2740f26b09bc1aba6d71,640,480,4,0;5;6,114510,0,0,0,0,14436,178254,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000935
uiis_train_000951,train,951,data\uiis_raw\train\XL_1118.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000951.png,2138319dad6e94793624477a2d6d25c92da66a8f7a73ad2a6ce47a9a3cbd6f5d,bfc9a7a0d79cf7890753e232d0a3efc74e2cf468da50a9aee81ea6099ab217ec,640,480,3,0;5;7,165475,0,0,0,0,31025,0,110700,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000951
uiis_train_000952,train,952,data\uiis_raw\train\XL_1119.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000952.png,94c37dcf892e641d00aa02cb2899bc94560dae422198aea6a666dc4296871880,b2ec68d1010bd9f3165146499056bda4213e145363c60d13ec09b126ad718da0,640,480,2,0;5;6,192114,0,0,0,0,107792,7294,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000952
uiis_train_000957,train,957,data\uiis_raw\train\XL_1123.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000957.png,6dfcb608f65c62afce3f768d76fe8cbe7c0c15e45745c8993271124a0d9677e6,b1e7b67a1a34ee6948971717f945c7d366f313e645e2e71f0bc5d56a3255d365,640,480,3,0;5,286857,0,0,0,0,20343,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000957
uiis_train_000961,train,961,data\uiis_raw\train\XL_1127.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000961.png,1250bad27d31e5ea5fbcd0b6029af2823eff80e4d46b09cfbe009ec0aca9c7aa,0955f948663e8c9a8e40ace7058aec79d6b748a56977062c025dd163edbec887,640,480,9,0;5;6,199877,0,0,0,0,82432,24891,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000961
uiis_train_000962,train,962,data\uiis_raw\train\XL_1128.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000962.png,4f1aac58dd2fea4ac4d0debbfcbbfe1e0fc05b116dff0758b932f5bb4cc6a945,ff62ce408c2d9468edf69764492cd3cda8eebcf86197bfa5bade29631a32230e,640,480,2,0;5;6,51408,0,0,0,0,251992,3800,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000962
uiis_train_000971,train,971,data\uiis_raw\train\XL_1138.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000971.png,a8ebe21e37e5ebb0f416683739cf98a730246e65d55d743b73f02e2cee29e42f,ae01276eb63c5adb307013119a991fbdf6edc6e65b37a4cebde3d582bfebae93,640,480,2,0;6,273799,0,0,0,0,0,33401,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000971
uiis_train_000980,train,980,data\uiis_raw\train\XL_1147.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000980.png,b1077c10945ba017a876cce1248df12c27e78e5b542d0ac54a7264c476aa3a33,831cf0f9fde0c8c2311571dc744208e44c7be853fb5e227669086286c9d3bac9,640,480,28,0;6,215508,0,0,0,0,0,91692,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000980
uiis_train_000988,train,988,data\uiis_raw\train\XL_1155.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000988.png,f41c6f570be69397d6e53af6328b1851b5be1a3b62fb3c8345dd75a47f3d45b6,a741ac2f7f9d0fb5a291177e70a657c0f3a394fc4af127becd3b26a0eef26985,640,480,30,0;6;7,166441,0,0,0,0,0,64177,76582,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000988
uiis_train_000989,train,989,data\uiis_raw\train\XL_1156.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000989.png,1df4e761dfa79307b62ee10334ff1b67fd598508ccf606af6b6999ff771c5b31,3e02fa4c65c9214966391587f58bce9973b2b9106ae880377e3393b50eac7e04,640,480,1,0;5,240394,0,0,0,0,66806,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000989
uiis_train_000996,train,996,data\uiis_raw\train\XL_1163.jpg,data\uiis_processed\semantic_masks\train\uiis_train_000996.png,c4f97042e4b17c119813f62648681766e8382e43a9be53adcaa928184dbf33f4,12ccc6165558f305e769c39e190d7e18603dfe9fecb3d9c4f6c08030fff059b7,640,480,1,0;6,229209,0,0,0,0,0,77991,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000996
uiis_train_001001,train,1001,data\uiis_raw\train\XL_1168.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001001.png,af9348ab6b89d7a80cab0aa14a08296e55c68bc45ff0da1afdfd6ab19beddd05,4fe2cc7169d6364f68744b30f7e1c9c7f71a8332d99d6768d4a6291877eaa70a,640,480,14,0;5;6,238161,0,0,0,0,67505,1534,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001001
uiis_train_001002,train,1002,data\uiis_raw\train\XL_1169.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001002.png,c7acfe643aff289409cc71652d29e33e94a68427bb4b7a6a1853261b9e75854d,31d57ece1f2c20f280cbdae9b517d23df963acdee8baebf7362c10313361b019,640,480,3,0;1;4,177230,38039,0,0,91931,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001002
uiis_train_001017,train,1017,data\uiis_raw\train\XL_1187.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001017.png,8bf90bb88021ebdccd990cf4ef1f94f46ef1ca41a4157e074b851df7d20a6264,0f0da783b64e78d85dd2b18ebe49502ddcc93ec6dd36fbc8ec3c2b267760666f,640,480,1,0;5,275128,0,0,0,0,32072,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001017
uiis_train_001025,train,1025,data\uiis_raw\train\XL_1194.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001025.png,fd996c315b65fc1bff56cb43dcaab15e7de9781ffe55ba9a269f1282e47b6e25,4d56e01f5d62bd5bfffe4fa723af52b646f7a07021af4640d0a48204fe02b6d0,640,480,1,0;6,256146,0,0,0,0,0,51054,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001025
uiis_train_001032,train,1032,data\uiis_raw\train\XL_1203.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001032.png,341dcfd7bd51097b5d438de97135ef7a718526a1f7ad82f68ed9d80920a46e9a,d969134a6bed8e0ba57823e9eb6b54c3b9fcfc63d600eba8746db90db59c9af6,640,480,5,0;5;6,12679,0,0,0,0,281841,12680,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001032
uiis_train_001040,train,1040,data\uiis_raw\train\XL_1214.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001040.png,4a86ff234aaae4de750cd91665e22a1e0140a5f7572cbb963701b4421cf38b60,9154ddcbb2f29a9bfbcdf4c3a4032ae315bb492e1e7687b5a7194b2d514307d2,640,480,1,0;6,281308,0,0,0,0,0,25892,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001040
uiis_train_001045,train,1045,data\uiis_raw\train\XL_1222.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001045.png,aea512b5917c89c7dbe232b41cd9d6140ab6c38359c1ddff4e6536461c865f72,980f261252c479a270189b8faa9bd9dd8f9230f243d48e689e7d6e8af366b6f0,640,480,3,0;2;6;7,257317,0,8138,0,0,0,15104,26641,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001045
uiis_train_001046,train,1046,data\uiis_raw\train\XL_1223.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001046.png,7d572034f7125aca84db301076758b3725f96afa907e782f5f4aa2c839647e5d,838c14f8cf0e3155ec8975add49af911f17b03b973072b4d7d5603a3d059494e,640,480,2,0;1;4,167986,79727,0,0,59487,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001046
uiis_train_001050,train,1050,data\uiis_raw\train\XL_1228.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001050.png,97fbc1af02ee6a2e6bd686ab64d4a3f85a3c7a5ac87b141cc6ee2ddd67d52efb,5d97b1b7a71d17190550b23e1a5d102dab16fed4b6938a3a5bdb0c4451de3e4f,640,480,5,0;5;6,244189,0,0,0,0,60564,2447,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001050
uiis_train_001057,train,1057,data\uiis_raw\train\XL_1235.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001057.png,6d7afb93ed73d4d2c8cc5d9bb35313eaf62d99ca36cdb76b0d55a508b990ce5a,e473d6808bdd93a69a083a60c1787484cd7f2299181473c65913e1ad2f40eec7,640,480,1,0;5,91435,0,0,0,0,215765,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001057
uiis_train_001059,train,1059,data\uiis_raw\train\XL_1237.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001059.png,20f94269b17139fa6d4e029d548a804ef241f5b771ba2b5c4c04e710baf7ba84,aa7f41bb5e8cb40bf2181b69b8eb91a662b7423b387349eadf427718a6671473,640,480,1,0;5,201611,0,0,0,0,105589,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001059
uiis_train_001083,train,1083,data\uiis_raw\train\XL_1261.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001083.png,1c83b2b086d436ac35768aae9a3fe2a7864f34b175b6a7dac0e2c7148a6fe419,f4046f7111f3e48f74e831cb40c0571c7cb3f77183596281d98112f80fb252bc,640,480,3,0;5;6;7,28893,0,0,0,0,118547,2238,157522,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001083
uiis_train_001089,train,1089,data\uiis_raw\train\XL_1267.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001089.png,72dda4e8322b394366fe6ff06cbaab6315505c65f7770e9d5a3b53a06c911845,4a7aa0a6dc664f78384ae5621500991299f78e232da23eb03269285c0d58449d,640,480,2,0;5,209277,0,0,0,0,97923,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001089
uiis_train_001100,train,1100,data\uiis_raw\train\XL_1278.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001100.png,157127ce9426406eb16d19ba2adbc29bd777cf6c8be244923ec2530d6c2d07cc,6cfb7825f54eb92aceea1d0c6646ada28c3c0a624106144faf8aa71add9031e3,640,480,5,0;5;6,205958,0,0,0,0,94041,7201,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001100
uiis_train_001119,train,1119,data\uiis_raw\train\XL_130.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001119.png,886fdb150bdea48ce4e8819dd6d74734fa4cc806f833ec00e054bf4c586a8a59,84b3bf7db486c379f1ec8d90d87d32f93c7e1cab287a9722709d582e4159374e,640,480,1,0;6,296017,0,0,0,0,0,11183,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001119
uiis_train_001127,train,1127,data\uiis_raw\train\XL_1310.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001127.png,f87ca5d47fb30bea9e0f4c0f65b29e63c6c23d576c9dfacd6d8f823ce48a0728,d6bf6f6b2361953c629ef08cafdbfcd04dfd5a4575196f34a3bf2415bfe914a2,640,480,5,0;5,259519,0,0,0,0,47681,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001127
uiis_train_001143,train,1143,data\uiis_raw\train\XL_1328.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001143.png,c45e5b63190c0669f8c5bc158ccaff139ce99ef97c1820f31e78a763bfd205f0,80963e0339f9f7380d2d4d77ae9d7df00705dffcd1632f27c4492cb3d23258bf,640,480,2,0;5;6,21361,0,0,0,0,278790,7049,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001143
uiis_train_001144,train,1144,data\uiis_raw\train\XL_1329.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001144.png,74b2d4e7b0c6f48909f7874f472a3cd664c4bd52474e8366e72d01ef96713010,b920056a4aa994d917ad36cc2e995f29ea58a35c64a8e8a305b53474a04acaba,640,480,4,0;5;6,90186,0,0,0,0,215066,1948,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001144
uiis_train_001145,train,1145,data\uiis_raw\train\XL_133.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001145.png,95466dc548c2cd81917fa12bf4a290e08e0859d9c05a6f64893557dd8f71bf41,ec87fc5a404459e85ba719cc2f22725e8cfebc5f15e48360da1db208973f1ba3,640,480,1,0;2,91193,0,216007,0,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001145
uiis_train_001177,train,1177,data\uiis_raw\train\XL_1367.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001177.png,d088c211e0643299209406330f19945d1fb93dee08475ab13bd557a89744274e,197cc59b61bb4a907b2e6ca6e24659aa7e31d353b1a57fd64f32abfad242caa8,640,480,9,0;5;6,140630,0,0,0,0,150459,16111,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001177
uiis_train_001195,train,1195,data\uiis_raw\train\XL_1387.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001195.png,1bccc7f3a511ff4d9e6fdc118a21a0f34795fd1c3ab9247c9d10d10c3164e70c,61250909297ed39d660c83872cac601e9b04fa6bc8400cfcd18eb0150957b59a,640,480,4,0;5;6;7,118919,0,0,0,0,64967,897,122417,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001195
uiis_train_001203,train,1203,data\uiis_raw\train\XL_1397.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001203.png,f48b59487e4ca41d4a3548e7496f253c737b65a890eeca69df353efdceb8ecf5,f446a27bc1f72739749dfefa81d4ce69ca11ceb4b4a5426ead3b41071bdd78f8,640,480,2,0;6,281041,0,0,0,0,0,26159,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001203
uiis_train_001228,train,1228,data\uiis_raw\train\XL_1423.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001228.png,9468fa9d32ca15129aafaeb98ebef3c2f712106783d8b56009c965b36c4edd3f,d41df7aed424b6cb39a85d4d7d68201dfc4147df5a6367ac76df2e7760e500e0,640,480,5,0;5;6;7,127515,0,0,0,0,25933,14585,139167,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001228
uiis_train_001233,train,1233,data\uiis_raw\train\XL_1428.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001233.png,2716a4aec10785101529744230651b9fd896c6af4fb6a75739e1c3e90b593d0d,e898ae0def83b1bcb61bf0f961d7f4d90c5395a4380d5314910c41b72ebcc46e,640,480,8,0;5;6,229882,0,0,0,0,12545,64773,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001233
uiis_train_001236,train,1236,data\uiis_raw\train\XL_1430.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001236.png,3df6ccaa80d4ae45603a8b988911159a727c09b3407636308baa1462deb3a0ea,80d22a86bf21451bcd9fe83f6de703f16ef55dc65b244b543007bfb48958cd13,640,480,1,0;6,249106,0,0,0,0,0,58094,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001236
uiis_train_001243,train,1243,data\uiis_raw\train\XL_1437.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001243.png,8e5a696e8594ff2179a3e868a6d85c5a819259948fa94e005cc51e71cc5b5989,ad71a17030d852471ec33af3f0dea8d4a7d2cb286102b6c3ca9d0540ab79577f,640,480,7,0;6;7,263890,0,0,0,0,0,8285,35025,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001243
uiis_train_001256,train,1256,data\uiis_raw\train\XL_1449.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001256.png,21d860f99aa110a869b32ca6e711589732313409d30128aa2a9c086dc2b7a89f,154886a36478c9afb3b3410c26b1204c2db5be23fd370e5dd5cc1ab4fe634604,640,480,5,0;5;6,120142,0,0,0,0,180374,6684,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001256
uiis_train_001266,train,1266,data\uiis_raw\train\XL_1459.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001266.png,6b1f096d60d22f681c38fd49e1b3c708138739cda917bf797464584e2c9022b3,930f86c27bd71988a1802af5e9c58e87eb6fcfb320c5213a4d860f5a41f5d71d,640,480,1,0;6,154866,0,0,0,0,0,152334,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001266
uiis_train_001294,train,1294,data\uiis_raw\train\XL_1491.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001294.png,d2c233507bd2ce8d17fe1228d76f3aa3eb05f5eda46d5b5c66f2050036d9697f,65e0a21f94ebe98f6e513de4270ec4eed9c86e98ca3c8586b320e0dc4f50741f,640,480,2,0;1;4,202176,32768,0,0,72256,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001294
uiis_train_001298,train,1298,data\uiis_raw\train\XL_1498.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001298.png,6907b50508dd7501359cbd4ceffe71d784382164aa01e70e131e3c12fb431d2f,d3e407960155f77024b4a9f87688a51464c71202e96e308b50ef83d8a9fbe34b,640,480,1,0;6,161147,0,0,0,0,0,146053,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001298
uiis_train_001303,train,1303,data\uiis_raw\train\XL_1501.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001303.png,c77b36e20daffc2fb11b38f468629f21b33385ce4a337469618308310eefa03e,128ea19d9c01920717e18324e2a048a84fe42ec109b4a54eaf591162ceb93cd6,640,480,2,0;1;4,236388,7092,0,0,63720,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001303
uiis_train_001320,train,1320,data\uiis_raw\train\XL_1520.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001320.png,e02a60a25879fc121a1a53f3058a9ef3b39a32e07d0bbff66ca01bb63fe48096,e134c5422a3c49846c6384bbf57e08d2b111a279236c811546e953f026bec392,640,480,3,0;5,288485,0,0,0,0,18715,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001320
uiis_train_001344,train,1344,data\uiis_raw\train\XL_1616.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001344.png,a7e9f5bafe59cf4d004a2c205e60ba203f1e8ad7958624eaab14a526e9157b1d,5e8722fb8ee9194b7f47bfedcc330ef7eb6459d2d1e2fea011c795974f545629,640,480,57,0;6,212830,0,0,0,0,0,94370,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001344
uiis_train_001345,train,1345,data\uiis_raw\train\XL_1618.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001345.png,42335b0c5896ea0f411189cf88fc49768bbce372550731ae6c7685026d6cd791,a02b64f711927f3501e57b2360762b386e3b3b04ea21e577da4a739138debf7a,640,480,1,0;6,232824,0,0,0,0,0,74376,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001345
uiis_train_001347,train,1347,data\uiis_raw\train\XL_1620.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001347.png,09ef0cd1908030c13d34b6c2e1e47e5c75ff3819a36edf6bcef230259b1192c4,7b880bbc93c6220f7559671b195d45b8a82975b553d8222929826a298e102a41,640,480,3,0;2;6;7,144490,0,146616,0,0,0,605,15489,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001347
uiis_train_001356,train,1356,data\uiis_raw\train\XL_163.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001356.png,e6361648943ab3c5d6a74b3573b98b658fb83f1126350954dec2fb1b40caaf8c,4abec729da74eaa59d2d88e196b012866f1613e3a4e50f5713089f3af8c7ab5b,640,480,1,0;5,208055,0,0,0,0,99145,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001356
uiis_train_001358,train,1358,data\uiis_raw\train\XL_1632.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001358.png,ef9068e3b1a31d17533407401a6baad594c27493efbfd34deece9c6cf9ef9ee1,1d4edca13cdb053fe85b083422e253c17920e482a9262ba7577ca2778c02390a,640,480,2,0;5;6,38179,0,0,0,0,263690,5331,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001358
uiis_train_001372,train,1372,data\uiis_raw\train\XL_165.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001372.png,85a06cb98b56e714cf09985001e7c1075c036beb822e8cede9e1059b5bee9d19,3770d6b36703d39aa4742f5d4c56b07d33ab24733e6fb3ef1d7d9726d9c1a58a,640,480,1,0;5,170679,0,0,0,0,136521,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001372
uiis_train_001395,train,1395,data\uiis_raw\train\XL_1675.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001395.png,1fd8f4ca1038f12905202295ab7e114c1555c2fc62471ed9134b82d5f1ec9d8b,7d4387e5cfe6e793791d8dc5f539cb88db2251761ee84638a003765065c3de50,640,480,19,0;2;5;6,140258,0,97305,0,0,37752,31885,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001395
uiis_train_001404,train,1404,data\uiis_raw\train\XL_1684.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001404.png,9d68e68696805ed141454af28655db0a3ece14a8d7943c65d964b210edf54e34,b1cf7c977e30b428892dd68903b9a000e3cc9e6d87beeb3e033af7bd9b85f0a7,640,480,3,0;5;6,57254,0,0,0,0,224456,25490,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001404
uiis_train_001406,train,1406,data\uiis_raw\train\XL_1686.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001406.png,fbcef706f005cc73edcf2307a573f341d2a6c24b8cc8e61ab9f1241b471daf2b,3275458923c693cfa5e69600b227446969a464962e8fbe166d4fadc1aaf868d3,640,480,6,0;5;6;7,144762,0,0,0,0,101686,25329,35423,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001406
uiis_train_001408,train,1408,data\uiis_raw\train\XL_1688.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001408.png,3157c86f36a5787e3c8654814da2218b8e6b2c4676d3b5dff99cc2bb3caac605,bd7e4659f6ca39c4485ba20339bd754b0de602cf26b28a9021aecbc673902007,640,480,3,0;2;6;7,180743,0,34071,0,0,0,31163,61223,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001408
uiis_train_001417,train,1417,data\uiis_raw\train\XL_17.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001417.png,5d6729f8f2757e62c43098ba35e2656dfeaa0c74ca397288a3a0d7519f29116e,7e0a9d02099d65a6c9968ce5b7f35ac3e76e0f1fd73437761558f77c548d6223,640,480,14,0;2;5;6,135825,0,43677,0,0,112742,14956,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001417
uiis_train_001431,train,1431,data\uiis_raw\train\XL_1714.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001431.png,c1a3ac12f3af3aba4ba0eabba564f0cdd0d88829badbb96defbb5646514191d2,b6c8ba7fbc50b493113d3753f83e0add636299a7128166d57d468fe3e93daa88,640,480,1,0;6,179803,0,0,0,0,0,127397,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001431
uiis_train_001438,train,1438,data\uiis_raw\train\XL_1721.jpg,data\uiis_processed\semantic_masks\train\uiis_train_001438.png,5c2d132a0324320200b3ec2c910262320b177fec22aa609aba6f2656cbae46c7,41c54bf3a07f913576debc4e462112dd71f4dc2d5a63c9ada1bf99b647a1d048,640,480,1,0;6,180097,0,0,0,0,0,127103,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001438
